date,nav_per_unit,short_name
2025-03-03,81491.7,DCDS
2025-03-04,81696.95,DCDS
2025-03-05,82052.52,DCDS
2025-03-06,81356.6,DCDS
2025-03-07,82594.52,DCDS
2025-03-10,82775.63,DCDS
2025-03-11,82614.83,DCDS
2025-03-12,82827.03,DCDS
2025-03-13,82387.59,DCDS
2025-03-14,81375.55,DCDS
2025-03-17,80970.13,DCDS
2025-03-18,81373.23,DCDS
2025-03-19,80828.16,DCDS
2025-03-20,80029.92,DCDS
2025-03-21,80213.6,DCDS
2025-03-24,80237.93,DCDS
2025-03-25,80621.34,DCDS
2025-03-26,80658.91,DCDS
2025-03-27,80367.51,DCDS
2025-03-28,80273.65,DCDS
2025-03-31,79771.59,DCDS
2025-04-01,79331.9,DCDS
2025-04-02,79840.04,DCDS
2025-04-03,79954.7,DCDS
2025-04-04,75067.16,DCDS
2025-04-08,74513.26,DCDS
2025-04-09,70120.42,DCDS
2025-04-10,68057.72,DCDS
2025-04-11,71847.59,DCDS
2025-04-14,74893.96,DCDS
2025-04-15,76684.3,DCDS
2025-04-16,75977.97,DCDS
2025-04-17,74841.06,DCDS
2025-04-18,75419.0,DCDS
2025-04-21,75372.33,DCDS
2025-04-22,74945.23,DCDS
2025-04-23,74617.88,DCDS
2025-04-24,75751.55,DCDS
2025-04-25,76403.9,DCDS
2025-04-28,76690.75,DCDS
2025-04-29,76432.68,DCDS
2025-05-05,76606.77,DCDS
2025-05-06,77709.57,DCDS
2025-05-07,77630.86,DCDS
2025-05-08,78073.99,DCDS
2025-05-09,79132.0,DCDS
2025-05-12,78953.18,DCDS
2025-05-13,80085.17,DCDS
2025-05-14,81011.05,DCDS
2025-05-15,81707.74,DCDS
2025-05-16,81699.69,DCDS
2025-05-19,81002.8,DCDS
2025-05-20,80831.76,DCDS
2025-05-21,82524.63,DCDS
2025-05-22,83589.7,DCDS
2025-05-23,83208.95,DCDS
2025-05-26,83528.91,DCDS
2025-05-27,84789.8,DCDS
2025-05-28,85495.85,DCDS
2025-05-29,85706.22,DCDS
2025-05-30,86034.54,DCDS
2025-06-02,85363.62,DCDS
2025-06-02,85363.62,DCDS
2025-06-03,85567.82,DCDS
2025-06-04,86211.15,DCDS
2025-06-05,86146.76,DCDS
2025-06-06,86020.33,DCDS
2025-06-09,85194.02,DCDS
2025-06-10,83848.31,DCDS
2025-06-11,84433.03,DCDS
2025-06-12,84468.17,DCDS
2025-06-13,85309.03,DCDS
2025-06-16,84591.96,DCDS
2025-06-17,85826.45,DCDS
2025-06-18,86580.17,DCDS
2025-06-18,86580.17,DCDS
2025-06-19,86627.33,DCDS
2025-06-20,87007.21,DCDS
2025-06-20,87007.21,DCDS
2025-06-23,87019.13,DCDS
2025-06-24,87239.19,DCDS
2025-06-25,87939.8,DCDS
2025-06-26,88009.58,DCDS
2025-06-27,88192.47,DCDS
2025-06-30,88247.19,DCDS
2025-07-01,88678.26,DCDS
2025-07-02,88495.37,DCDS
2025-07-03,89219.36,DCDS
2025-07-04,89127.66,DCDS
2025-07-07,89584.37,DCDS
2025-07-08,90551.26,DCDS
2025-07-09,91343.38,DCDS
2025-07-10,91571.98,DCDS
2025-07-11,92065.65,DCDS
2025-07-14,92531.18,DCDS
2025-07-15,93481.37,DCDS
2025-07-16,93073.8,DCDS
2025-07-17,94278.69,DCDS
2025-07-18,95468.03,DCDS
2025-07-21,96373.23,DCDS
2025-07-22,95454.64,DCDS
2025-07-23,97121.49,DCDS
2025-07-24,97449.03,DCDS
2025-07-25,97858.18,DCDS
2025-07-28,98932.18,DCDS
2025-07-29,100823.9,DCDS
2025-07-30,96032.53,DCDS
2025-07-31,97612.53,DCDS
2025-08-01,97608.26,DCDS
2025-08-04,96963.68,DCDS
2025-08-05,99083.78,DCDS
2025-08-06,100286.96,DCDS
2025-08-07,102425.85,DCDS
2025-08-08,103459.07,DCDS
2025-08-11,103689.48,DCDS
2025-08-12,104320.21,DCDS
2025-08-13,104883.08,DCDS
2025-08-14,105191.38,DCDS
2025-08-15,107371.07,DCDS
2025-08-18,106515.08,DCDS
2025-08-19,107181.11,DCDS
2025-08-20,108432.16,DCDS
2025-08-21,108787.18,DCDS
2025-08-22,109977.4,DCDS
2025-08-25,106119.55,DCDS
2025-08-26,103511.43,DCDS
2025-08-27,107956.97,DCDS
2025-08-28,108260.15,DCDS
2025-08-29,109388.2,DCDS
2025-09-03,110037.18,DCDS
2025-09-04,110145.16,DCDS
2025-09-05,111115.56,DCDS
2025-09-08,108303.17,DCDS
2025-09-09,104993.85,DCDS
2025-09-10,106738.8,DCDS
2025-09-11,106876.14,DCDS
2025-09-12,107841.76,DCDS
2025-09-15,108248.43,DCDS
2025-09-16,109435.73,DCDS
2025-09-17,108980.14,DCDS
2025-09-18,107524.4,DCDS
2025-09-19,107430.61,DCDS
2025-09-22,106945.96,DCDS
2025-09-23,105173.46,DCDS
2025-09-24,105379.02,DCDS
2025-09-25,107514.69,DCDS
2025-09-26,107819.3,DCDS
2025-09-29,107088.7,DCDS
2025-09-30,107417.05,DCDS
2025-10-01,107138.03,DCDS
2025-10-02,107557.25,DCDS
2025-10-03,106121.56,DCDS
2025-10-06,105123.62,DCDS
2025-10-07,109039.08,DCDS
2025-10-08,107974.73,DCDS
2025-10-09,109254.28,DCDS
2025-10-10,110649.52,DCDS
2025-10-13,112564.43,DCDS
2025-10-14,114460.71,DCDS
2025-10-15,114648.23,DCDS
2025-10-16,114993.41,DCDS
2025-10-17,115766.13,DCDS
2025-10-20,113309.62,DCDS
2025-10-21,106592.54,DCDS
2025-10-22,107540.54,DCDS
2025-10-23,108403.73,DCDS
2025-10-24,108343.34,DCDS
2025-10-27,107660.33,DCDS
2025-10-28,104490.76,DCDS
2025-10-29,106647.79,DCDS
2025-10-30,106696.38,DCDS
2025-10-31,105718.25,DCDS
2025-11-03,103484.56,DCDS
2025-11-04,100868.72,DCDS
2025-11-05,103612.75,DCDS
2025-11-06,103110.15,DCDS
2025-11-07,102077.29,DCDS
2025-11-10,99242.26,DCDS
2025-11-11,98276.42,DCDS
2025-11-12,99299.22,DCDS
2025-11-13,101726.26,DCDS
2025-11-14,101188.02,DCDS
2025-11-17,101621.39,DCDS
2025-11-18,102896.65,DCDS
2025-11-19,103357.6,DCDS
2025-11-20,102573.34,DCDS
2025-11-21,102835.17,DCDS
2025-11-24,102859.28,DCDS
2025-11-25,103152.84,DCDS
2025-11-26,102377.99,DCDS
2025-11-27,103724.44,DCDS
